City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Description
157,Santander,ES,43.4647,-3.8044,281.38,65,86,0.45,overcast clouds
158,Chinsali,ZM,-10.5414,32.0816,289.79,98,100,0.64,light rain
159,Balad,IQ,34.0164,44.1453,283.93,51,0,4.88,clear sky
160,Dikson,RU,73.5069,80.5464,253.07,87,100,11.2,overcast clouds
161,Tuy Hoa,VN,13.0833,109.3,297.75,87,83,2.03,broken clouds
162,Mahebourg,MU,-20.4081,57.7,299.31,94,75,3.6,broken clouds
163,Cocobeach,GA,1.0002,9.5823,299.48,86,100,2.21,overcast clouds
164,Laguna,US,38.421,-121.4238,297.06,49,0,2.57,clear sky
165,Sao Filipe,CV,14.8961,-24.4956,298.44,46,100,9.12,overcast clouds
166,Chokurdakh,RU,70.6333,147.9167,253.98,96,100,5.4,overcast clouds
167,Morehead,US,37.2711,-87.1764,269.26,71,100,1.34,overcast clouds
168,Jiamusi,CN,46.8333,130.35,256.65,86,55,2.75,broken clouds
169,Ahipara,NZ,-35.1667,173.1667,294.87,67,48,8.19,scattered clouds
170,Shihezi,CN,44.3,86.0333,264.06,90,100,1.7,overcast clouds
171,Cabo San Lucas,MX,22.8909,-109.9124,297.76,62,38,1.72,scattered clouds
172,Qaanaaq,GL,77.484,-69.3632,244.85,48,0,3.92,clear sky
173,Half Moon Bay,US,37.4636,-122.4286,298.44,52,20,0.0,few clouds
174,Saint George,US,37.1041,-113.5841,291.48,12,0,2.06,clear sky
175,Aykhal,RU,66.0,111.5,250.43,78,14,1.74,few clouds
176,Qianan,CN,44.9932,124.0581,254.7,100,100,1.61,overcast clouds
177,Oshikango,NA,-17.4,15.8833,295.09,88,100,2.18,moderate rain
178,Kadhan,PK,24.481,68.9859,289.91,63,0,3.48,clear sky
179,Mount Gambier,AU,-37.8333,140.7667,302.1,28,100,5.66,overcast clouds
180,Saldanha,ZA,-33.0117,17.9442,292.18,90,82,6.88,broken clouds
181,Batticaloa,LK,7.7102,81.6924,297.05,90,100,0.6,overcast clouds
182,Kavaratti,IN,10.5669,72.642,300.13,70,5,2.08,clear sky
183,Koshurnikovo,RU,54.1667,93.3,245.06,100,25,1.15,scattered clouds
184,Ancud,CL,-41.8697,-73.8203,290.89,87,37,0.82,scattered clouds
185,Jampur,PK,29.6441,70.5954,285.6,34,0,3.44,clear sky
186,Srandakan,ID,-7.9386,110.2506,291.89,81,100,2.1,heavy intensity rain
187,Airai,TL,-8.9266,125.4092,294.16,70,91,1.29,overcast clouds
188,Brae,GB,60.3964,-1.353,280.1,89,100,10.27,overcast clouds
189,Novochernorechenskiy,RU,56.2669,91.0828,252.82,89,6,4.3,clear sky
190,Qasigiannguit,GL,68.8193,-51.1922,262.29,92,100,1.03,overcast clouds
191,Tuktoyaktuk,CA,69.4541,-133.0374,239.15,68,20,1.54,few clouds
192,Chau Doc,VN,10.7,105.1167,298.38,79,12,2.05,few clouds
193,Santa Barbara,US,34.7333,-120.0343,296.67,22,0,2.57,clear sky
194,Otane,NZ,-39.8833,176.6333,289.82,93,100,8.19,overcast clouds
195,Kankan,GN,10.3854,-9.3057,295.8,16,5,1.7,clear sky
196,Khatanga,RU,71.9667,102.5,245.24,89,71,1.21,broken clouds
197,Tagbac,PH,7.089,125.1567,296.33,67,100,0.82,overcast clouds
198,Lorengau,PG,-2.0226,147.2712,301.25,76,100,0.51,overcast clouds
199,Mahibadhoo,MV,3.7833,72.9667,299.88,75,100,2.03,overcast clouds
200,Avarua,CK,-21.2078,-159.775,301.18,69,75,1.03,broken clouds
201,Lovozero,RU,68.005,35.0117,260.77,85,15,5.22,few clouds
202,Plettenberg Bay,ZA,-34.0527,23.3716,293.46,90,100,2.38,overcast clouds
203,Ponta Do Sol,PT,32.6667,-17.1,290.5,69,0,1.99,clear sky
204,Mehamn,NO,71.0357,27.8492,270.02,70,76,7.03,light snow
205,Colares,PT,38.7992,-9.4469,285.56,73,9,6.71,clear sky
206,Pidhorodna,UA,48.107,30.8895,271.42,88,6,2.15,clear sky
207,Kalmunai,LK,7.4167,81.8167,296.99,90,100,1.46,overcast clouds
208,Victoria,HK,22.2855,114.1577,291.45,91,100,1.34,overcast clouds
209,Rastolita,RO,46.9726,24.9929,266.79,93,8,2.43,clear sky
210,Yellowknife,CA,62.456,-114.3525,249.49,83,75,4.63,broken clouds
211,Lazaro Cardenas,MX,17.9583,-102.2,299.26,55,3,1.71,clear sky
212,Provideniya,RU,64.3833,-173.3,252.87,87,10,1.86,clear sky
213,Aklavik,CA,68.2191,-135.0107,241.61,96,94,3.01,overcast clouds
214,Bathsheba,BB,13.2167,-59.5167,298.49,69,40,7.72,scattered clouds
215,Takoradi,GH,4.8845,-1.7554,298.82,87,100,2.99,overcast clouds
216,Hwange,ZW,-18.3693,26.5019,292.27,94,100,0.71,overcast clouds
217,Kholm,RU,59.2667,32.85,273.26,97,100,5.36,light snow
218,Luganville,VU,-15.5333,167.1667,299.46,88,100,2.84,overcast clouds
219,Hovd,MN,48.0056,91.6419,245.82,86,100,0.74,overcast clouds
220,Alameda,US,37.5999,-121.8844,297.84,53,0,4.63,clear sky
221,San Marcos,US,33.1434,-117.1661,302.76,23,0,0.45,clear sky
222,Kaseda,JP,31.4167,130.3167,286.72,86,100,4.46,overcast clouds
223,Brownfield,US,33.1812,-102.2744,278.54,34,1,2.76,clear sky
224,Chuy,UY,-33.6971,-53.4616,292.83,94,100,4.73,overcast clouds
225,Lavrentiya,RU,65.5833,-171.0,249.63,90,7,3.09,clear sky
226,Fort Nelson,CA,58.8053,-122.7002,263.92,79,40,2.57,scattered clouds
227,San Carlos De Bariloche,AR,-41.1456,-71.3082,291.01,27,0,3.6,clear sky
228,Ucluelet,CA,48.9329,-125.5528,283.32,83,74,1.73,broken clouds
229,Berlevag,NO,70.8578,29.0864,268.46,77,40,8.57,scattered clouds
230,Houma,US,29.5958,-90.7195,290.93,73,40,1.34,scattered clouds
231,Hereford,GB,52.0568,-2.7148,283.61,94,100,1.34,light rain
232,Vila Franca Do Campo,PT,37.7167,-25.4333,290.48,88,100,5.47,overcast clouds
233,Karratha,AU,-20.7377,116.8463,305.38,52,7,5.99,clear sky
234,Esmeraldas,BR,-19.7625,-44.3139,294.63,96,51,1.61,broken clouds
235,Bandarbeyla,SO,9.4942,50.8122,296.59,73,100,5.34,overcast clouds
236,Khorinsk,RU,52.1657,109.7726,242.66,98,88,0.52,overcast clouds
237,Adre,TD,13.4667,22.2,291.6,13,18,5.49,few clouds
238,Bela Vista,BR,-22.1089,-56.5211,301.88,41,100,1.48,overcast clouds
239,Saint-Augustin,CA,51.226,-58.6502,273.58,98,100,4.99,overcast clouds
240,Pita,GN,10.8333,-12.5833,295.32,19,0,2.09,clear sky
241,Tarakan,ID,3.3,117.6333,297.87,94,100,1.54,overcast clouds
